repo_id,repo_name,description,stars,contributors,forks,open_issues,license,archived,pushed_at,openrank_2607,openrank_2608,openrank_trend_2508_2607,openrank_trend_2509_2608,participants_2607,language,created_at,topics,landscape_action,landscape_layer,landscape_section,selection_reason,selection_caveat,github_status,trend_signal,trend_signal_reason
1165324947,agentscope-ai/QwenPaw,"Your Personal AI Assistant; easy to install, deploy on your own machine or on the cloud; supports multiple chat apps with easily extensible capabilities.",35261,239,3128,954,Apache-2.0,false,2026-09-24,35.86,39.14,"[null,null,null,null,null,null,14.74,119.18,107.06,76.59,60.29,35.86]","[null, null, null, null, null, 14.74, 119.18, 107.06, 76.59, 60.29, 35.86, 39.14]",20,TypeScript,2026-02-24,"agent,agent-harness,agentscope,ai-agent,ai-agents,chatbot,harness-engineering,llm-tools,llms,loop-engineering,mcp,personal-ai-assistant,self-hosted,skills,super-agent,webui",keep,Agent Infra,Personal AI assistants,"当前图中的 Personal AI assistants 代表项目；仓库仍在维护，29,630 stars，最近可用 OpenRank 57.61。",产品边界普遍较宽，只在这一分区出现，避免与 chatbot 和 framework 重复。,ok,,
1197990888,Gitlawb/openclaude,runs anywhere. uses anything,33515,150,9100,63,NOASSERTION,false,2026-09-22,11.77,13.5,"[null,null,null,null,null,null,null,null,45.26,35.99,19.5,11.77]","[null, null, null, null, null, null, null, 45.26, 35.99, 19.5, 11.77, 13.5]",8,TypeScript,2026-04-01,"ai,ai-agent,ai-tools,cli,coding",remove,Agent Infra,Agentic coding,项目定位和描述过于模糊，难以在已经拥挤的 coding agent 区解释其独立代表性。,若后续形成稳定产品边界和独立社区，再重新评估。,ok,,
1062458369,alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,29195,33,2622,97,MIT,false,2026-09-21,1.55,2.16,"[null,0.89,2.08,2.1,3.29,4.38,3.8,10.62,9.61,3.99,null,1.55]","[0.89, 2.08, 2.1, 3.29, 4.38, 3.8, 10.62, 9.61, 3.99, null, 1.55, 2.16]",1,TypeScript,2025-09-23,"agent,ai,ai-agents,browser-automation,javascript,mcp,typescript,web",keep,Agent Infra,"Tools, web & computer use","当前图中的 Tool & browser use 代表项目；仓库仍在维护，28,053 stars，最近窗口暂未产出 OpenRank。",browser/computer-use 项目迭代很快，需要按可复现能力和维护状态复核。,ok,,
1008713177,QwenLM/qwen-code,An open-source AI coding agent that lives in your terminal.,28109,420,3102,1480,Apache-2.0,false,2026-09-24,53.69,47.73,"[73.88,73.22,56.87,45.22,49.09,48.48,48.56,51.85,60.28,59.16,55.69,53.69]","[73.22, 56.87, 45.22, 49.09, 48.48, 48.56, 51.85, 60.28, 59.16, 55.69, 53.69, 47.73]",38,TypeScript,2025-06-26,"agentic,ai,ai-agent,ai-coding,cli,coding-agent,developer-tools,llm,mcp,qwen,terminal,typescript",keep,Agent Infra,Agentic coding,"当前图中的 Agentic coding 代表项目；仓库仍在维护，26,393 stars，最近可用 OpenRank 60.25。",该区变化最快，logo 数量控制在 12 个，后续按持续协作和产品独立性替换。,ok,,
1028492186,eigent-ai/eigent,Eigent: The Open Source Cowork Desktop - Local and Free Alternative to Claude Cowork and Codex,15418,73,1835,235,Apache-2.0,false,2026-09-24,5.74,6.4,"[26.37,32.14,30.41,32.29,16.61,35.06,37.03,31.11,18.62,9.17,null,5.74]","[32.14, 30.41, 32.29, 16.61, 35.06, 37.03, 31.11, 18.62, 9.17, null, 5.74, 6.4]",12,TypeScript,2025-07-29,"agent-framework,agent-skills,agentic-ai,agentic-workflow,claude-cowork,claude-cowork-alternative,claude-cowork-free,desktop-agent,multi-agent-systems",omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；14,678 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
1166139870,RightNow-AI/openfang,Open-source Agent Operating System,18211,64,2289,124,Apache-2.0,false,2026-07-02,,1.99,"[null,null,null,null,null,null,10.45,53.57,31.05,14.46,6.69,null]","[null, null, null, null, null, 10.45, 53.57, 31.05, 14.46, 6.69, null, 1.99]",0,Rust,2026-02-24,"agent-framework,ai-agents,llm,mcp,open-source,openclaw,operating-system,rust",remove,Agent Infra,Code-first frameworks,Agent OS 定位较宽，与现有 code-first framework 和 personal assistant 项目重叠，最近可用 OpenRank 也偏低。,若形成清晰 runtime 边界，可在后续版本重新考虑。,ok,,
1153302402,openai/parameter-golf,Train the smallest LM you can that fits in 16MB. Best model wins!,5191,45,3262,1425,MIT,false,2026-05-04,,,"[null,null,null,null,null,null,null,61.24,71.92,38.32,null,null]","[null, null, null, null, null, null, 61.24, 71.92, 38.32, null, null, null]",3,Python,2026-02-09,,omit,,,"候选项目已复核，但在当前版面预算下暂不入图：未进入本版主图；5,176 stars，最近窗口暂未产出 OpenRank，但与已选项目功能重叠，或没有形成新的结构位置。",继续保留在项目池，后续按持续协作、独立采用和分类缺口复核。,ok,,
585860664,github/copilot-cli,GitHub Copilot CLI brings the power of Copilot coding agent directly to your terminal. ,11200,26,1937,2267,NOASSERTION,false,2026-09-23,9.93,17.47,"[null,31.68,58.09,53.02,42.3,63.74,71.58,69.06,59.67,48.84,23.08,9.93]","[31.68, 58.09, 53.02, 42.3, 63.74, 71.58, 69.06, 59.67, 48.84, 23.08, 9.93, 17.47]",7,Shell,2023-01-06,,keep,Agent Infra,Agentic coding,"当前图中的 Agentic coding 代表项目；仓库仍在维护，11,029 stars，最近可用 OpenRank 21.01。",该区变化最快，logo 数量控制在 12 个，后续按持续协作和产品独立性替换。,ok,,
1118085970,opensandbox-group/OpenSandbox,"Secure, Fast, and Extensible Sandbox runtime for AI agents.",15500,124,1424,132,Apache-2.0,false,2026-09-24,11.3,,"[null,null,null,null,2.51,6.15,11.54,18.27,14.99,14.59,14.2,11.3]","[null, null, null, 2.51, 6.15, 11.54, 18.27, 14.99, 14.59, 14.2, 11.3, null]",10,Python,2025-12-17,"ai,ai-agent,ai-infra,kubernetes,sandbox",keep,Agent Infra,Development sandboxes,"当前图中的 Development sandboxes 代表项目；仓库仍在维护，12,219 stars，最近可用 OpenRank 16.08。",编排层和隔离 runtime 不是一回事，主图说明中要保留这一区别。,ok,,
1037741738,RLinf/RLinf,RLinf: Reinforcement Learning Infrastructure for Embodied and Agentic AI,5365,123,749,270,Apache-2.0,false,2026-09-24,10.12,22.1,"[2.91,15.41,22.77,29.92,38.67,42.17,36.58,44.96,42.82,32.24,17.82,10.12]","[15.41, 22.77, 29.92, 38.67, 42.17, 36.58, 44.96, 42.82, 32.24, 17.82, 10.12, 22.1]",5,Python,2025-08-14,"agentic-ai,embodied-ai,reinforcement-learning,rl-infra,rlinf,vla-rl",keep,Model Infra,Post-Train · RL & environments,"当前图中的 Post-Train · Reinforcement learning 代表项目；仓库仍在维护，4,289 stars，最近可用 OpenRank 17.52。",框架功能重叠明显，按通用性和持续协作控制在四个项目。,ok,,
975070903,llm-d/llm-d,Achieve state of the art inference performance with modern accelerators on Kubernetes,4649,216,790,223,Apache-2.0,false,2026-09-24,19.67,14.3,"[6.28,20.85,32.68,32.16,25.91,35.42,32.05,24.14,30.84,30.63,26.51,19.67]","[20.85, 32.68, 32.16, 25.91, 35.42, 32.05, 24.14, 30.84, 30.63, 26.51, 19.67, 14.3]",9,Shell,2025-04-29,"ai,cncf,distributed-inference,gpu,inference,intelligent-routing,kubernetes,llm,model-server",keep,Model Infra,Serving · Deploy,"当前图中的 Serving · Deploy 代表项目；仓库仍在维护，3,897 stars，最近可用 OpenRank 30.05。",该区只保留部署入口和 serving control plane，不与底层 inference engine 重复。,ok,,
1128123594,volcengine/OpenViking,"Self-evolving Context Database for AI Agents. Unify Agent Memory, Knowledge RAG and Skills.",38613,281,3012,669,AGPL-3.0,false,2026-09-24,177.61,187.93,"[null,null,null,null,null,3.73,40.9,112.46,135.01,142.45,161.17,177.61]","[null, null, null, null, 3.73, 40.9, 112.46, 135.01, 142.45, 161.17, 177.61, 187.93]",163,Python,2026-01-05,"agent-memory,agent-plugins,agentic-rag,context-database,dsh-plugin,self-evolving",add,Agent Infra,"Memory, knowledge & context",把 memory、RAG 和 skills 收敛为 context database，补上当前图缺少的 agent-native context 数据层。,主仓库使用 AGPL-3.0；图例或许可证分析中需要明确标注。,ok,rising,2026-04 至 2026-07 OpenRank 135.01 → 142.45 → 161.17 → 177.61，连续上升。
974445592,microsoft/agent-framework,"A framework for building, orchestrating and deploying AI agents and multi-agent workflows with support for Python and .NET.",13776,267,2370,646,MIT,false,2026-09-24,27.23,28.47,"[4.65,10.74,90.35,113.71,111.77,101.41,91.06,78.76,66.29,54.08,44.9,27.23]","[10.74, 90.35, 113.71, 111.77, 101.41, 91.06, 78.76, 66.29, 54.08, 44.9, 27.23, 28.47]",20,Python,2025-04-28,"agent-framework,agentic-ai,agents,ai,dotnet,multi-agent,orchestration,python,sdk,workflows",add,Agent Infra,Code-first frameworks,统一 Python 与 .NET 的 agent 和 multi-agent 开发路径，补足企业开发栈与跨语言框架代表。,与 AutoGen、Semantic Kernel 有谱系关系；主图只保留当前统一框架，不并列堆放三个 Microsoft 项目。,ok,,
976095156,JetBrains/koog,"Koog is a JVM (Java and Kotlin) framework for building predictable, fault-tolerant and enterprise-ready AI agents across all platforms – from backend services to Android and iOS, JVM, and even in-browser environments. Koog is based on our AI products expertise and provides proven solutions for complex LLM and AI problems",4592,124,474,197,Apache-2.0,false,2026-09-24,,20.33,"[57.84,61.91,71.93,66.79,60.13,60.89,57.07,59.94,63.3,62.56,48.84,null]","[61.91, 71.93, 66.79, 60.13, 60.89, 57.07, 59.94, 63.3, 62.56, 48.84, null, 20.33]",1,Kotlin,2025-05-01,"agentframework,agentic-ai,agents,ai,ai-agents-framework,aiagentframework,android-ai,anthropic,genai,generative-ai,java,jvm,kotlin,ktor,llm,mcp,multi-agent-systems,ollama,openai,spring",add,Agent Infra,Code-first frameworks,为 Kotlin/JVM、Android 和 iOS 提供 agent framework，修正当前框架区过度集中在 Python、TypeScript 的问题。,社区规模仍小于 LangChain、Pydantic AI；入图理由是语言生态代表性，不是热度排名。,ok,,
925270205,trycua/cua,"Scale computer-use 2.0 with open-source drivers, cross-OS fleets, and benchmarks for training, evaluation, and data generation.",26223,110,1821,1057,MIT,false,2026-09-24,7.79,5.96,"[12.35,11.47,13.39,10.68,12.28,15.56,16.28,13.6,14.08,11.52,11.85,7.79]","[11.47, 13.39, 10.68, 12.28, 15.56, 16.28, 13.6, 14.08, 11.52, 11.85, 7.79, 5.96]",8,HTML,2025-01-31,"agent,ai-agent,apple,computer-use,computer-use-agent,containerization,cua,desktop-automation,hacktoberfest,lume,macos,manus,operator,swift,virtualization,virtualization-framework,windows,windows-sandbox",add,Agent Infra,"Tools, web & computer use",把 computer use 扩展到跨 OS driver、fleet、benchmark 和数据生成，结构价值高于再增加一个 browser agent。,最近可用 OpenRank 绝对值不高；保留依据主要是类别变化和当前关注度。,ok,,
950891299,agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,5027,258,879,289,Apache-2.0,false,2026-09-24,17.51,14.89,"[16.6,19.73,17.27,20.0,19.49,18.09,22.94,27.51,27.15,24.54,22.96,17.51]","[19.73, 17.27, 20.0, 19.49, 18.09, 22.94, 27.51, 27.15, 24.54, 22.96, 17.51, 14.89]",8,Rust,2025-03-18,"agents,ai,ai-gateway,api-gateway,gateway-api,kubernetes,mcp,mcp-gateway,reverse-proxy,rust,service-mesh",add,Agent Infra,Protocols & interoperability,Agentic proxy 覆盖 MCP 与 agent 流量策略，归入 agent 协议与互操作层。,与 LiteLLM 的 model API gateway 定位不同，图中应直接标成 agentic proxy。,ok,,
979392131,ag-ui-protocol/ag-ui,AG-UI: the Agent-User Interaction Protocol. Bring Agents into Frontend Applications.,16024,149,1450,400,MIT,false,2026-09-24,5.38,3.47,"[22.5,22.14,25.54,28.04,26.73,23.46,27.79,20.29,18.85,13.41,11.03,5.38]","[22.14, 25.54, 28.04, 26.73, 23.46, 27.79, 20.29, 18.85, 13.41, 11.03, 5.38, 3.47]",11,TypeScript,2025-05-07,"ag-ui-protocol,agent-frontend,agent-ui,agentic-workflow,ai-agents",add,Agent Infra,Protocols & interoperability,补上 agent 到前端应用之间的事件与交互协议，当前协议区不再只围绕 MCP 和 A2A。,AG-UI 更偏交互事件和传输层；不要与 A2UI 合并成同一个概念。,ok,,
1063641074,a2ui-project/a2ui,,16503,93,1309,387,Apache-2.0,false,2026-09-24,33.04,28.24,"[null,0.16,8.76,11.12,46.81,48.43,40.48,49.15,51.59,54.66,49.66,33.04]","[0.16, 8.76, 11.12, 46.81, 48.43, 40.48, 49.15, 51.59, 54.66, 49.66, 33.04, 28.24]",26,TypeScript,2025-09-24,,add,Agent Infra,Protocols & interoperability,代表声明式 agent-generated UI，与 MCP、A2A、AG-UI 共同构成更完整的 agent interface 协议面。,官方仍标注 early-stage public preview，主图应加 preview 标识。,ok,,
1036441713,kubernetes-sigs/agent-sandbox,"agent-sandbox enables easy management of isolated, stateful, singleton workloads, ideal for use cases like AI agent runtimes  and reinforcement learning (RL).",4016,150,527,205,Apache-2.0,false,2026-09-24,11.35,6.5,"[1.31,11.37,15.81,20.36,22.21,20.29,21.95,22.86,32.85,22.26,18.96,11.35]","[11.37, 15.81, 20.36, 22.21, 20.29, 21.95, 22.86, 32.85, 22.26, 18.96, 11.35, 6.5]",14,Go,2025-08-12,"agent,ai,kubernetes,rl,sandbox",add,Agent Infra,Development sandboxes,Kubernetes SIG Apps 承载的声明式 sandbox orchestration，补上稳定身份、持久存储和 warm pool 这一层。,它是 sandbox orchestrator，不是底层隔离 runtime；与 OpenSandbox、Coder、Daytona 的角色需要区分。,ok,,
1054512829,vllm-project/vllm-omni,A framework for efficient model inference with omni-modality models,7051,448,1785,2107,Apache-2.0,false,2026-09-24,54.29,50.76,"[null,0.38,null,0.89,57.0,82.93,110.17,121.05,125.34,115.23,90.15,54.29]","[0.38, null, 0.89, 57.0, 82.93, 110.17, 121.05, 125.34, 115.23, 90.15, 54.29, 50.76]",30,Python,2025-09-11,"audio-generation,diffusion,image-generation,inference,model-serving,multimodal,pytorch,transformer,video-generation,world-model",add,Model Infra,Serving · Inference,把 vLLM serving 扩展到文本、图像、音频、视频和 action output，直接对应多模态 agent workload。,它与 vLLM 主项目同属一个生态；版面上应做子项目关系提示，避免看成两个无关引擎。,ok,,
807305060,LMCache/LMCache,LMCache: Supercharge Your LLM with the Fastest KV Cache Layer,11901,328,1951,755,Apache-2.0,false,2026-09-24,17.97,9.35,"[74.2,71.26,68.63,64.3,66.26,62.12,54.58,40.44,44.09,40.51,34.45,17.97]","[71.26, 68.63, 64.3, 66.26, 62.12, 54.58, 40.44, 44.09, 40.51, 34.45, 17.97, 9.35]",14,Python,2024-05-28,"amd,cuda,fast,inference,kv-cache,llm,pytorch,rocm,speed,vllm",add,Model Infra,Serving · Inference,KV cache 已成为长上下文和多轮 agent workload 的独立复用层；LMCache 的社区信号和采用度足以进入主图。,与 Mooncake 的位置高度重叠，本版采用替换而不是并列增加。,ok,,
924058625,vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Huawei Ascend,2889,446,2365,3620,Apache-2.0,false,2026-09-24,48.15,44.74,"[139.78,150.66,133.79,157.1,186.32,182.38,143.35,144.3,127.4,96.91,73.88,48.15]","[150.66, 133.79, 157.1, 186.32, 182.38, 143.35, 144.3, 127.4, 96.91, 73.88, 48.15, 44.74]",60,Python,2025-01-29,"ascend,inference,llm,llm-serving,llmops,mlops,model-serving,transformer,vllm",omit,,,它是 vLLM 的 Ascend hardware plugin，适合做 vLLM 的硬件生态注释，不作为独立大 logo。,如果后续单独制作国产硬件适配图，再提升为主项目。,ok,,
250510075,huggingface/trl,Train transformer language models with reinforcement learning.,19379,465,3018,286,Apache-2.0,false,2026-09-24,22.75,19.59,"[88.54,80.62,74.66,68.59,62.79,53.86,54.41,40.69,40.63,34.95,27.31,22.75]","[80.62, 74.66, 68.59, 62.79, 53.86, 54.41, 40.69, 40.63, 34.95, 27.31, 22.75, 19.59]",14,Python,2020-03-27,,add,Model Infra,Post-Train · RL & environments,SFT、DPO、GRPO 等 post-training 的通用基础库，在 Hugging Face 生态中具有长期代表性。,项目不是 2026 新晋热点；这是旧图漏项修正，并替换社区信号较弱的 OpenRLHF。,ok,,
1166129534,NVIDIA/OpenShell,"OpenShell is the safe, private runtime for autonomous AI agents.",8777,122,1276,410,Apache-2.0,false,2026-09-24,30.27,27.36,"[null,null,null,null,null,null,0.26,14.12,22.15,33.98,32.81,30.27]","[null, null, null, null, null, 0.26, 14.12, 22.15, 33.98, 32.81, 30.27, 27.36]",17,Rust,2026-02-24,,omit,,,Sandbox 区加入 agent-sandbox 后已经有四个互补代表，OpenShell 与 NVIDIA agent runtime 产品栈重叠。,继续观察其外部贡献和独立社区结构。,ok,,
679343504,topoteretes/cognee,Cognee is the open-source AI memory platform for agents. Give your AI agents persistent long-term memory across sessions with a self-hosted knowledge graph engine.,30959,282,3095,447,Apache-2.0,false,2026-09-24,19.93,15.03,"[30.35,34.89,34.63,35.59,32.1,27.23,31.4,27.86,27.21,19.8,22.28,19.93]","[34.89, 34.63, 35.59, 32.1, 27.23, 31.4, 27.86, 27.21, 19.8, 22.28, 19.93, 15.03]",22,Python,2023-08-16,"agent-memory,agent-skills,ai,ai-agents,ai-memory,cognitive-architecture,cognitive-memory,context-engineering,contributions-welcome,good-first-issue,good-first-pr,graph-database,graph-rag,help-wanted,knowledge,knowledge-graph,memory-management,open-source,vector-database",add,Agent Infra,"Memory, knowledge & context",长期记忆与 knowledge graph 结合，补足当前 memory 区对图结构和持久知识表达的覆盖。,与 RAGFlow、Mem0 有部分功能重叠；保留重点是 graph-based memory，不再额外增加同类项目。,ok,,
812044182,googleapis/mcp-toolbox,MCP Toolbox for Databases is an open source MCP server for databases.,16488,162,1732,327,Apache-2.0,false,2026-09-24,12.36,13.84,"[54.59,54.07,43.13,43.72,42.64,33.71,37.88,40.03,34.36,30.87,23.1,12.36]","[54.07, 43.13, 43.72, 42.64, 33.71, 37.88, 40.03, 34.36, 30.87, 23.1, 12.36, 13.84]",8,Go,2024-06-07,"agent,agents,ai,bigquery,clickhouse,cockroachdb,database,elasticsearch,firestore,genai,llm,mcp,mongodb,mysql,oracle,postgresql,redis,server,spanner,tidb",omit,,,数据库 MCP server 是重要集成案例，但不足以代表通用协议或 runtime。,适合作为 MCP 应用示例，不占协议主图 logo。,ok,,
1007406267,coze-dev/coze-loop,"Next-generation AI Agent Optimization Platform: Cozeloop addresses challenges in AI agent development by providing full-lifecycle management capabilities from development, debugging, and evaluation to monitoring.  ",5744,45,797,87,Apache-2.0,false,2026-09-24,30.54,28.95,"[25.61,30.45,30.98,33.33,34.36,32.87,34.03,31.85,33.97,35.61,31.47,30.54]","[30.45, 30.98, 33.33, 34.36, 32.87, 34.03, 31.85, 33.97, 35.61, 31.47, 30.54, 28.95]",16,Go,2025-06-24,"agent,agent-evaluation,agent-observability,agentops,ai,coze,eino,evaluation,langchain,llm-observability,llmops,monitoring,observability,open-source,openai,playground,prompt-management",omit,,,Observability 区已有 Opik、Langfuse、Phoenix 和 Promptfoo，当前无需增加第五个相似平台。,若外部采用和独立贡献者继续上升，可进入替换候选。,ok,,
1004147641,microsoft/agent-lightning,The absolute trainer to light up AI agents.,18464,44,1634,160,MIT,false,2026-09-17,,2.45,"[10.35,9.99,15.41,19.07,24.52,21.59,14.87,5.31,1.58,0.95,0.71,null]","[9.99, 15.41, 19.07, 24.52, 21.59, 14.87, 5.31, 1.58, 0.95, 0.71, null, 2.45]",1,Python,2025-06-18,"agent,agentic-ai,llm,mlops,reinforcement-learning",omit,,,面向 agent training 的方向值得跟踪，但最近可用 OpenRank 仅 0.62，暂不足以进入 Post-Train 主图。,等持续协作信号稳定后再复核。,ok,,
790916393,NVIDIA/Model-Optimizer,"A unified library of SOTA model optimization techniques like quantization, distillation, pruning, neural architecture search, speculative decoding, etc. It compresses deep learning models for downstream deployment frameworks like TensorRT-LLM, TensorRT, vLLM, etc. to optimize inference speed.",3936,90,624,417,Apache-2.0,false,2026-09-24,36.92,36.21,"[11.46,29.36,38.47,44.84,47.68,53.42,55.52,57.77,56.85,52.51,49.88,36.92]","[29.36, 38.47, 44.84, 47.68, 53.42, 55.52, 57.77, 56.85, 52.51, 49.88, 36.92, 36.21]",22,Python,2024-04-23,,add,Model Infra,Pre-Train · Compiler & accelerator,统一量化、蒸馏、剪枝和投机解码等部署优化能力，最近可用 OpenRank 56.14。,厂商主导且与 TensorRT-LLM 有交叉；主图只表达模型优化层，不扩展 NVIDIA 同栈项目数量。,ok,,
949546994,NVIDIA-NeMo/RL,Scalable toolkit for efficient model reinforcement,2031,163,571,1134,Apache-2.0,false,2026-09-24,35.74,34.1,"[61.83,64.77,65.51,48.69,47.48,46.68,38.04,42.5,42.08,50.07,45.3,35.74]","[64.77, 65.51, 48.69, 47.48, 46.68, 38.04, 42.5, 42.08, 50.07, 45.3, 35.74, 34.1]",26,Python,2025-03-16,,add,Model Infra,Post-Train · RL & environments,OpenRank 35.74、7 月参与者 26，补足成熟的分布式 post-training 工程实现。,NVIDIA 在 Model Infra 已有多个项目；这里表达独立的 post-training 角色，不外推为采用结论。,ok,,
1157171418,jundot/omlx,LLM inference server with continuous batching & SSD caching for Apple Silicon — managed from the macOS menu bar,22179,270,1922,1428,Apache-2.0,false,2026-09-24,12.13,12.29,"[null,null,null,null,null,null,5.15,19.25,35.66,35.83,26.17,12.13]","[null, null, null, null, null, 5.15, 19.25, 35.66, 35.83, 26.17, 12.13, 12.29]",12,Python,2026-02-13,"apple-silicon,inference-server,llm,macos,mlx,openai-api",omit,,,Apple Silicon inference 很有关注度，但单平台项目暂不挤占已经扩容的 Serving · Inference 区。,观察其持续贡献和非 macOS 扩展情况。,ok,,
947349598,stacklok/toolhive,ToolHive is an enterprise-grade platform for running and managing Model Context Protocol (MCP) servers.,2205,131,305,372,Apache-2.0,false,2026-09-23,16.71,14.53,"[39.55,37.58,32.56,33.14,32.49,30.9,31.52,33.65,32.84,31.23,16.23,16.71]","[37.58, 32.56, 33.14, 32.49, 30.9, 31.52, 33.65, 32.84, 31.23, 16.23, 16.71, 14.53]",11,Go,2025-03-12,"ai,ai-security,aicodeassistant,golang,kubernetes,mcp,mcp-security,mcp-servers,mcp-tools,model-context-protocol,security",add,Agent Infra,Protocols & interoperability,提供 MCP server runtime、registry、policy、隔离和 Kubernetes 运维，补足协议落地后的控制面。,当前社区规模小于头部 gateway 项目；入图依据是独立的运行与治理角色。,ok,,
1043426082,OpenHands/software-agent-sdk,"A clean, modular SDK for building AI agents with OpenHands V1.",1165,125,558,549,MIT,false,2026-09-24,36.33,26.16,"[4.03,32.13,46.32,52.89,46.9,46.54,49.73,50.37,49.92,54.75,68.82,36.33]","[32.13, 46.32, 52.89, 46.9, 46.54, 49.73, 50.37, 49.92, 54.75, 68.82, 36.33, 26.16]",10,Python,2025-08-23,"agent,sdk",omit,,,它是 OpenHands 的拆分 SDK；主图已经保留 OpenHands，不重复增加同一项目谱系 logo。,在 OpenHands 项目演化说明中标注即可。,ok,,
1085876386,microsoft/fara,Fara1.5 – A family of frontier computer use agent models,6192,7,603,42,MIT,false,2026-09-22,,0.86,"[null,null,null,5.19,6.06,2.9,2.18,null,3.3,null,null,null]","[null, null, 5.19, 6.06, 2.9, 2.18, null, 3.3, null, null, null, 0.86]",0,Python,2025-10-29,"agent,browser-use,computer-use,computer-use-agent,cua",omit,,,Fara 属于 computer-use model 候选，Large Models 需要按模型发布、开放权重和评测单独筛选。,不能直接沿用 GitHub repo 的 OpenRank 规则决定入图。,ok,,
946829547,NVIDIA/Isaac-GR00T,NVIDIA Isaac GR00T N1.7 -  A Foundation Model for Generalist Robots.,8121,36,1469,337,Apache-2.0,false,2026-08-20,,1.05,"[27.9,23.75,16.71,12.53,10.68,8.97,8.51,4.73,4.67,1.67,null,null]","[23.75, 16.71, 12.53, 10.68, 8.97, 8.51, 4.73, 4.67, 1.67, null, null, 1.05]",0,Python,2025-03-11,,omit,,,Isaac GR00T 属于 robotics foundation model，Large Models 使用独立发布与开放度口径。,本 CSV 保留项目数据，但不把它直接塞入 Agent Infra 或 Model Infra。,ok,,
1166102148,DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",44806,159,3656,606,MIT,false,2026-09-24,8.74,7.48,"[null,null,null,null,null,null,1.18,9.33,7.58,7.39,8.67,8.74]","[null, null, null, null, null, 1.18, 9.33, 7.58, 7.39, 8.67, 8.74, 7.48]",11,C,2026-02-24,"aider,ast,claude-code,code-analysis,code-intelligence,codex,cursor,cypher,developer-tools,gemini-cli,graph-visualization,kilocode,knowledge-graph,mcp,mcp-server,model-context-protocol,opencode,sqlite,tree-sitter,windsurf",remove,Agent Infra,"Memory, knowledge & context",同类代码知识图谱项目集中涌现，Memory/context 分区需要控制重复。,保留在观察池，与 Graphify、CodeGraph 等同类持续比较。,ok,,
1152451571,withastro/flue,The sandbox agent framework.,8364,22,500,39,Apache-2.0,false,2026-09-24,8.83,2.57,"[null,null,null,null,null,null,0.61,0.85,2.65,12.5,9.91,8.83]","[null, null, null, null, null, 0.61, 0.85, 2.65, 12.5, 9.91, 8.83, 2.57]",3,TypeScript,2026-02-07,,remove,Agent Infra,Code-first frameworks,当前 OpenRank 8.83、7 月参与者 3；Code-first frameworks 已有更活跃的代表项目。,保留在完整项目池中观察；本次退图是密度控制，不等于否定项目价值。,ok,,
1183888342,stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and remote runtime.",77253,385,5064,6734,MIT,false,2026-09-24,29.1,33.25,"[null,null,null,null,null,null,null,4.24,13.86,21.31,26.42,29.1]","[null, null, null, null, null, null, 4.24, 13.86, 21.31, 26.42, 29.1, 33.25]",49,TypeScript,2026-03-17,"ade,agent-ide,ai-agents,claude-code,cli,codex,cursor-agent,devtools,ghostty,ide,mobile-app,opencode,orchestration,parallel-agents,pi,terminal,worktrees,yc-backed",add,Agent Infra,Multi-agent orchestration,为并行 coding agents 提供桌面、移动端和远程控制面；连续 5 周上榜，且 2026-07 有 49 位 issue/PR 参与者，形成了现有编排层之外的新产品形态。,项目创建于 2026 年，仍需观察长期留存和团队采用。,ok,rising,2026-04 至 2026-07 OpenRank 13.86 → 21.31 → 26.42 → 29.10，连续上升。
1129940957,headroomlabs-ai/headroom,"Compress tool outputs, logs, files, and RAG chunks before they reach the LLM. 20% fewer tokens for coding agents, 60-95% fewer tokens for JSON, same answers. Library, proxy, MCP server.",73697,269,5688,669,Apache-2.0,false,2026-09-24,13.92,9.96,"[null,null,null,null,null,2.1,2.43,3.05,9.58,9.48,15.91,13.92]","[null, null, null, null, 2.1, 2.43, 3.05, 9.58, 9.48, 15.91, 13.92, 9.96]",18,Python,2026-01-07,"agent,ai,anthropic,claude-code,compression,context-engineering,context-window,cursor,fastapi,langchain,llm,mcp,openai,prompt-engineering,proxy,python,rag,token-optimization,tokens,typescript",add,Agent Infra,"Memory, knowledge & context",压缩工具输出、日志和 RAG 内容以降低 agent 上下文成本，兼具 library、proxy 和 MCP server 形态；连续 3 周上榜。,README 中的压缩比例是项目方测试结果，需要独立 benchmark 复核。,ok,,
